,question,answer,question_index,answer_reformulate,answer_index,document_index,question_reformulate
37," 
What is the hotel's liability for damages in cases where the client suffers injury to life, body, or health?","
The hotel is liable with due care and diligence of a prudent businessman for its contractual obligations. The client has no right to claim for compensation. This
does not apply to damage due to injury of life, body or health, if the hotel is responsible for the breach of duty, other damages based on deliberate or gross
breach of duty of the hotel and damages based on deliberate or negligent offence of contractual obligations of the hotel. ",37,"[' The patron has no entitlement to seek remuneration ', ' This does not pertain to harm caused by injury to life, body or well-being ', ' if the establishment is culpable in the breach of duty ', ' other damages founded on intentional or gross negligence ', ' of the establishment ', ' and damages founded on intentional or negligent infringement ', ' of contractual commitments ', '\n\n2. With prudent care and diligence the hotel shall assume responsibility for its contractual undertakings ', ' The client shall not be entitled to claim compensation ', ' This shall not apply to harm caused by physical injury ', ' damage to life or health ', ' if the hotel is accountable for failure to uphold a duty ', ' other damages resulting from deliberate or gross dereliction of duty ', ' of the hotel ', ' and damages ensuing from intentional or negligent contravention ', ' of contractual obligations ', '\n\n3. For its contractual commitments the hotel shall be answerable with prudent care and vigilance ', ' The client does not possess any right ', ' to claim recompense for harm or loss ', ' This exemption does not pertain to physical injury ', ' damage to life or well-being ', ' in instances where the hotel is culpable ', ' other damages arising from deliberate or gross negligence ', ' of the hotel ', ' and damages resulting from intentional or negligent infringement ', ' of contractual commitments ', '\n\n4. The hotel assumes responsibility with diligent prudence for its contractual stipulations ', ' The client has no entitlement ', ' to claim redress or compensation ', ' This does not apply to harm caused by physical injury ', ' damage to life or health ', ' if the hotel is culpable in the breach of duty ', ' other damages founded on deliberate or gross dereliction ', ' of duty by the hotel ', ' and damages arising from intentional or negligent infringement ', ' of contractual commitments ', '\n\n5. The establishment shall be accountable with due care ', ' for its contractual undertakings ', ' The client has no entitlement to seek remuneration ', ' This exemption does not pertain to physical harm ', ' damage to life or well-being ', ' if the establishment is culpable ', ' other damages arising from deliberate or gross dereliction ', ' of duty by the hotel ', ' and damages ensuing from intentional or negligent contravention ', ' of contractual obligations ', '\n\n6. For its contractual commitments the hotel shall assume responsibility with diligent prudence ', ' The client does not possess any right to claim compensation ', ' This exemption does not apply to harm caused by physical injury ', ' damage to life or health ', ' if the establishment is accountable for failure to uphold a duty ', ' other damages arising from deliberate or gross dereliction ', ' of duty by the hotel ', ' and damages founded on intentional or negligent infringement ', ' of contractual obligations ', '\n\n7. The establishment assumes responsibility with prudent care and vigilance ', ' for its contractual stipulations ', ' The client has no entitlement to claim compensation ', ' This does not pertain to physical injury ', ' damage to life or well-being ', ' if the establishment is culpable ', ' other damages arising from deliberate or gross dereliction of duty ', ' by the hotel ', ' and damages resulting from intentional or negligent contravention ', ' of contractual commitments ', '\n\n8. With diligent prudence the hotel shall be accountable for its contractual undertakings ', ' The client does not possess any right to claim remuneration ', ' This exemption does not apply to harm caused by physical injury ', ' damage to life or health ', ' if the establishment is culpable in the breach of duty ', ' other damages founded on deliberate or gross dereliction of duty ', ' by the hotel ', ' and damages ensuing from intentional or negligent contravention ', ' of contractual commitments ', '\n\n9. The establishment shall be answerable with prudent care and diligence ', ' for its contractual stipulations ', ' The client has no entitlement to claim redress or compensation ', ' This does not pertain to physical harm ', ' damage to life or well-being ', ' if the establishment is culpable in the breach of duty ', ' other damages arising from deliberate or gross dereliction of duty ', ' by the hotel ', ' and damages founded on intentional or negligent infringement ', ' of contractual commitments ', '\n\n10. The hotel assumes responsibility with prudent care and vigilance ', ' for its contractual undertakings ', ' The client does not possess any right to claim compensation ', ' This exemption does not apply to harm caused by physical injury ', ' damage to life or health ', ' if the establishment is accountable for failure to uphold a duty ', ' other damages arising from deliberate or gross dereliction of duty ', ' by the hotel ', ' and damages resulting from intentional or negligent contravention ', ' of contractual obligations ', '']",25,16,[]
38,What is the hotel's policy on resolving disturbances or imperfections in service? ," A breach of duty of the hotel is on par
with a legal representative or a vicarious agent. Should there be any disturbance or imperfection in service, the hotel will resolve the matter upon knowledge or
reproach by the client. The client is obliged to make a reasonable contribution in order resolve the problem and to minimize the possible damage.",38,"[' to a lawyer or proxy. If there are any issues with noise or subpar service, the hotel will address the matter once it becomes aware ', ' of the problem or when notified by the guest. The guest has an obligation to make a fair contribution ', ' towards resolving the issue and minimizing potential harm. A breach of duty by a hotel is comparable ', ' in severity to that of a lawyer or proxy. If there are disturbances or imperfections with service, the hotel will rectify the situation upon learning ', ' of it from the client or when complained about by them. The customer must cooperate ', ' with efforts to resolve any issues and mitigate potential damage. A failure by the hotel to meet its responsibilities is on par ', ' in seriousness to that of a lawyer or proxy. If there are problems with noise or subpar service, the hotel will take steps ', ' to address the issue once it becomes aware of it from the client or when they complain about it. The guest has an obligation ', ' to make a fair contribution towards resolving the problem and minimizing potential harm caused. A breach of duty by the hotel is comparable ', ' in severity to that of a lawyer or proxy. If there are issues with noise or subpar service, the hotel will address them once aware ', "" of it from the client's complaint or when they notify them about it.""]",26,16,"[' What procedures are in place for handling customer complaints about room conditions?\n', ' How does the establishment respond to guest concerns about noise levels?\n', ' What steps can be taken if there is a problem with amenities or services?\n', ' Is there a protocol for resolving disputes between staff and guests?\n', ' Can you explain the process for addressing issues related to cleanliness or maintenance?\n', ' Are there any policies in place for dealing with noisy or rowdy guests?\n', ' How does the hotel handle situations where there is an imperfection in service provided?\n', ' What procedures are followed when a guest reports an issue with their stay?\n', ' Is there a specific protocol for resolving disturbances or complaints about food and beverage services?']"
39,"
What is the client's expected contribution in resolving a problem that occurs during their stay?"," A breach of duty of the hotel is on par
with a legal representative or a vicarious agent. Should there be any disturbance or imperfection in service, the hotel will resolve the matter upon knowledge or
reproach by the client. The client is obliged to make a reasonable contribution in order resolve the problem and to minimize the possible damage.",39,"[' to a lawyer or proxy. If there are any issues with noise or subpar service, the hotel will address the matter once it becomes aware ', ' of the problem or when notified by the guest. The guest has an obligation to make a fair contribution ', ' towards resolving the issue and minimizing potential harm. A breach of duty by a hotel is comparable ', ' in severity to that of a lawyer or proxy. If there are disturbances or imperfections with service, the hotel will rectify the situation upon learning ', ' of it from the client or when complained about by them. The customer must cooperate ', ' with efforts to resolve any issues and mitigate potential damage. A failure by the hotel to meet its responsibilities is on par ', ' in seriousness to that of a lawyer or proxy. If there are problems with noise or subpar service, the hotel will take steps ', ' to address the issue once it becomes aware of it from the client or when they complain about it. The guest has an obligation ', ' to make a fair contribution towards resolving the problem and minimizing potential harm caused. A breach of duty by the hotel is comparable ', ' in severity to that of a lawyer or proxy. If there are issues with noise or subpar service, the hotel will address them once aware ', "" of it from the client's complaint or when they notify them about it.""]",26,16,"['\nTo what extent are customers expected to assist in resolving difficulties that come up during their visit ', '\nHow much input should clients give towards resolving problems that occur during their stay ', ""\nIn what way can customers be expected to participate in solving issues that arise while they're with us "", '\nWhat level of involvement is the client supposed to have in fixing problems that happen during their visit ', ""\nTo what degree are clients responsible for helping resolve difficulties that come up while they're staying "", '\nHow much collaboration should the customer provide towards resolving problems that occur during their stay ', '\nIn what manner can the client be expected to contribute to solving issues that arise during their visit ', ""\nWhat form of assistance can customers be expected to give in resolving difficulties that come up while they're with us "", '\nTo what extent are clients supposed to be involved in fixing problems that happen during their stay with us ', '']"
40,"What are the legal requirements for the hotel's liability for tangible assets? 
","
The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.",40,"[' \nSecure storage options include the main safe or in-room safes, with a maximum combined value of €3,500. ', ' \nHotel management recommends taking advantage of these secure storage facilities. ', ' \nGuests are expected to promptly report any loss, destruction, or damage to their belongings to the hotel (§ 703 German Civil Code BGB). ', ' \nAny liability claims against the hotel will be void if the guest fails to notify them immediately upon discovering a problem with their stored items. ', "" \nA more comprehensive explanation of the hotel's liability can be found in clauses 1-4 of this policy, which apply similarly in this situation. "", "" \nLiability for clients' valuable possessions is explicitly outlined according to legal requirements, and it extends up to €3,500 (100 times the room rate) plus cash and securities up to €800. "", ' \nTo make use of secure storage options, hotel guests are advised to keep valuables such as cash and securities in the main safe or in-room safes with a maximum value of €3,500. ', ' \nAccording to German Civil Code (§ 703 BGB), liability claims against the hotel will expire if clients do not promptly notify them upon discovering loss, destruction, or damage. ', ' \nThis section applies similarly to clauses 1-4 regarding an extensive liability of the hotel and is related to liability for tangible assets of the client according to legal requirements. ', '\nGuests are expected to report any issues with their stored valuables (cash, securities, etc.) immediately upon discovering a problem (§ 703 German Civil Code BGB).']",27,16,"[""\nLegal provisions dictating hotels' responsibility for material possessions.\n"", '\nRegulations regarding hotel accountability for real estate ownership.\n', '\nHotel industry laws concerning responsibility for physical goods.\n', ""\nStatutes governing hotels' liability for tangible personal property.\n"", ""\nRules and regulations governing hotels' fiscal responsibility for assets.\n"", '\nHotel-related statutes defining liabilities for non-cash assets.\n', '\nLegal stipulations requiring hotels to be accountable for fixed assets.\n', '\nHotel operating laws specifying requirements for tangible asset liabilities.']"
41," What is the maximum amount the hotel is liable for in case of loss, destruction or damage of a client's assets? 
","
The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.",41,"[' \nSecure storage options include the main safe or in-room safes, with a maximum combined value of €3,500. ', ' \nHotel management recommends taking advantage of these secure storage facilities. ', ' \nGuests are expected to promptly report any loss, destruction, or damage to their belongings to the hotel (§ 703 German Civil Code BGB). ', ' \nAny liability claims against the hotel will be void if the guest fails to notify them immediately upon discovering a problem with their stored items. ', "" \nA more comprehensive explanation of the hotel's liability can be found in clauses 1-4 of this policy, which apply similarly in this situation. "", "" \nLiability for clients' valuable possessions is explicitly outlined according to legal requirements, and it extends up to €3,500 (100 times the room rate) plus cash and securities up to €800. "", ' \nTo make use of secure storage options, hotel guests are advised to keep valuables such as cash and securities in the main safe or in-room safes with a maximum value of €3,500. ', ' \nAccording to German Civil Code (§ 703 BGB), liability claims against the hotel will expire if clients do not promptly notify them upon discovering loss, destruction, or damage. ', ' \nThis section applies similarly to clauses 1-4 regarding an extensive liability of the hotel and is related to liability for tangible assets of the client according to legal requirements. ', '\nGuests are expected to report any issues with their stored valuables (cash, securities, etc.) immediately upon discovering a problem (§ 703 German Civil Code BGB).']",27,16,"[""\nHow much can the accommodations provider be held accountable for if one of their guests' personal items are misplaced, ruined or harmed?\n"", '\nWhat is the upper limit of financial liability that a traveler may face if they suffer a loss, destruction or damage to their possessions at the hotel?\n', ""\nAt what point does a guest's financial responsibility for losses or damages to their property become the hotel's?\n"", '\nHow much is the highest possible monetary value for which a customer can seek reimbursement from a motel if their belongings are lost, destroyed or damaged during their stay?\n', '\nIn the event of loss, destruction or damage to personal belongings, what is the maximum amount that an inn is liable for paying to its guests?\n', ""\nWhat is the greatest sum of money for which a hotel may be accountable in case of loss, theft, destruction or harm to a client's property?\n"", '\nIf a guest suffers a loss or damage to their personal possessions at a bed and breakfast establishment, what is the highest dollar amount they can recover from the owner?\n', '\nWhat is the most that an individual can expect to be reimbursed by a hotel for losses or damages sustained during their stay due to their own negligence or fault?']"
42," What is the maximum value of cash, securities and valuables that can be deposited in the hotel's main safe? 
","
The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.",42,"[' \nSecure storage options include the main safe or in-room safes, with a maximum combined value of €3,500. ', ' \nHotel management recommends taking advantage of these secure storage facilities. ', ' \nGuests are expected to promptly report any loss, destruction, or damage to their belongings to the hotel (§ 703 German Civil Code BGB). ', ' \nAny liability claims against the hotel will be void if the guest fails to notify them immediately upon discovering a problem with their stored items. ', "" \nA more comprehensive explanation of the hotel's liability can be found in clauses 1-4 of this policy, which apply similarly in this situation. "", "" \nLiability for clients' valuable possessions is explicitly outlined according to legal requirements, and it extends up to €3,500 (100 times the room rate) plus cash and securities up to €800. "", ' \nTo make use of secure storage options, hotel guests are advised to keep valuables such as cash and securities in the main safe or in-room safes with a maximum value of €3,500. ', ' \nAccording to German Civil Code (§ 703 BGB), liability claims against the hotel will expire if clients do not promptly notify them upon discovering loss, destruction, or damage. ', ' \nThis section applies similarly to clauses 1-4 regarding an extensive liability of the hotel and is related to liability for tangible assets of the client according to legal requirements. ', '\nGuests are expected to report any issues with their stored valuables (cash, securities, etc.) immediately upon discovering a problem (§ 703 German Civil Code BGB).']",27,16,[]
43," What is the maximum amount the hotel is liable for in case of loss, destruction or damage of a client's cash, securities and valuables? 
","
The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.",43,"[' \nSecure storage options include the main safe or in-room safes, with a maximum combined value of €3,500. ', ' \nHotel management recommends taking advantage of these secure storage facilities. ', ' \nGuests are expected to promptly report any loss, destruction, or damage to their belongings to the hotel (§ 703 German Civil Code BGB). ', ' \nAny liability claims against the hotel will be void if the guest fails to notify them immediately upon discovering a problem with their stored items. ', "" \nA more comprehensive explanation of the hotel's liability can be found in clauses 1-4 of this policy, which apply similarly in this situation. "", "" \nLiability for clients' valuable possessions is explicitly outlined according to legal requirements, and it extends up to €3,500 (100 times the room rate) plus cash and securities up to €800. "", ' \nTo make use of secure storage options, hotel guests are advised to keep valuables such as cash and securities in the main safe or in-room safes with a maximum value of €3,500. ', ' \nAccording to German Civil Code (§ 703 BGB), liability claims against the hotel will expire if clients do not promptly notify them upon discovering loss, destruction, or damage. ', ' \nThis section applies similarly to clauses 1-4 regarding an extensive liability of the hotel and is related to liability for tangible assets of the client according to legal requirements. ', '\nGuests are expected to report any issues with their stored valuables (cash, securities, etc.) immediately upon discovering a problem (§ 703 German Civil Code BGB).']",27,16,"[""How much can the hotel be held accountable for if a customer's valuable items are lost or damaged?\n"", ""To what maximum amount is the hotel liable in case of loss or damage to a client's belongings?\n"", 'Can the hotel be sued for more than ', 'x in cases where a guest loses their valuables?\n', ""What is the highest possible monetary liability for the hotel in situations involving loss, destruction, or damage to guests' personal items?\n"", 'In what amount could the hotel potentially be held responsible if a client suffers financial losses due to theft or damage of their assets?\n', 'Up to what maximum sum might the hotel be accountable for if valuables entrusted to them are lost, stolen, or damaged?\n', ""Is there a limit on how much money the hotel can lose in case of loss or destruction of guests' valuable possessions?\n"", 'Can the hotel be held financially responsible for more than ', ""y in cases involving loss or damage to a client's assets?\n"", 'To what maximum monetary extent might the hotel be liable if personal items are lost, stolen, or destroyed while under their care?']"
44, What is the condition for liability claims to expire according to the German Civil Code?,"
The hotel is liable for tangible assets of the client according to legal requirements, which is up to hundred (100) times the amount of the room rate, € 3,500 at
the most, as well as for cash, securities and valuables up to € 800. Cash, securities and valuables can be deposited in the hotel’s main safe or in-room safe up
to a maximum value of € 3,500. The hotel advises to make use of this opportunity. Liability claims expire if the client does not bring an immediate charge to the
hotel (§ 703 German Civil Code BGB, Bürgerliches Gesetzbuch) upon knowledge of loss, destruction or damage. Regarding an extensive liability of the hotel
aforementioned No. 1 clause 1 to 4 apply accordingly.",44,"[' \nSecure storage options include the main safe or in-room safes, with a maximum combined value of €3,500. ', ' \nHotel management recommends taking advantage of these secure storage facilities. ', ' \nGuests are expected to promptly report any loss, destruction, or damage to their belongings to the hotel (§ 703 German Civil Code BGB). ', ' \nAny liability claims against the hotel will be void if the guest fails to notify them immediately upon discovering a problem with their stored items. ', "" \nA more comprehensive explanation of the hotel's liability can be found in clauses 1-4 of this policy, which apply similarly in this situation. "", "" \nLiability for clients' valuable possessions is explicitly outlined according to legal requirements, and it extends up to €3,500 (100 times the room rate) plus cash and securities up to €800. "", ' \nTo make use of secure storage options, hotel guests are advised to keep valuables such as cash and securities in the main safe or in-room safes with a maximum value of €3,500. ', ' \nAccording to German Civil Code (§ 703 BGB), liability claims against the hotel will expire if clients do not promptly notify them upon discovering loss, destruction, or damage. ', ' \nThis section applies similarly to clauses 1-4 regarding an extensive liability of the hotel and is related to liability for tangible assets of the client according to legal requirements. ', '\nGuests are expected to report any issues with their stored valuables (cash, securities, etc.) immediately upon discovering a problem (§ 703 German Civil Code BGB).']",27,16,"[' What conditions must be met for claims of liability to lapse as per the German Civil Code ', ' Under what stipulations do liability claims lose their validity in accordance with the German Civil Code ', ' What statutory provisions dictate that liability claims expire in Germany ', ' In what circumstances do claims for damages against a party become time-barred according to German civil law ', ' According to which legal code must claims of liability be submitted within a specific timeframe to remain valid ', ' When does a claim for damages lapse as per the German Civil Procedure Code ', ' What is the statute of limitations regarding claims for compensation in Germany ', ' Under what conditions do claims against a party become barred by time according to German civil law ', '']"
45,"What is the purpose of a bailment contract in the context of a hotel? 
Is the hotel liable for loss or damage of motor vehicles and their contents? 
What are the exceptions to the hotel's liability for loss or damage of motor vehicles and their contents? 
Who is considered a vicarious agent of the hotel? 
How does the hotel execute wake-up calls?","
A bailment contract does not materialize, even if the client uses a parking space in the hotel garage or on the hotel’s parking lot at cost. The hotel is not liable in
case of loss or damage of motor vehicles and their contents parked or driven on the hotel property, except in the case of intent or gross negligence. Regarding
an extensive liability of the hotel the aforementioned lit. A) clauses 2 to 4 apply accordingly. This also applies to vicarious agents of the hotel.
The hotel executes wake-up calls with due care.",45,"["" even if a guest uses a parking spot in the hotel garage or on the hotel's car park at a fee. The hotel is not accountable "", ' for loss or damage to motor vehicles and their contents parked or driven on the hotel grounds, except in cases of intent or gross negligence ', '. Regarding extensive liability of the hotel ', "" clauses 2-4 apply accordingly. This also applies to the hotel's agents acting on its behalf "", '. A parking agreement does not come into effect ', "" even if a guest uses a car park spot within the hotel garage or on the hotel's lot at a cost. The hotel bears no responsibility "", ' for damage to motor vehicles and their contents parked or driven on the hotel property, except in cases of intent or gross negligence ', '. Clauses 2-4 apply accordingly ', "", as do these same conditions to the hotel's agents acting on its behalf "", '. An agreement on parking does not come into being ', ' even if a guest uses a parking spot within the hotel garage or car park at a fee. The hotel is exempt from liability ', ' in cases of loss or damage to motor vehicles and their contents parked or driven on the hotel grounds, except when caused by intent or gross negligence ', '. Clauses 2-4 apply similarly ', "", also covering the hotel's agents acting in its name "", '. A parking contract does not take effect ', ' even if a guest uses a parking spot within the hotel garage or lot at a cost. The hotel is immune to liability ', ' for damage or loss of motor vehicles and their contents parked or driven on the hotel grounds, except when caused by intent or gross negligence ', '. Clauses 2-4 apply accordingly ', "", as do similar conditions to the hotel's agents acting in its name "", '. A car parking arrangement does not materialize ', ' even if a guest uses a parking spot within the hotel garage or lot at a fee. The hotel bears no responsibility ', ' for loss or damage of motor vehicles and their contents parked or driven on the hotel grounds, except when caused by intent or gross negligence ', '.']",28,16,[]
46,"What is the responsibility of the hotel regarding the delivery of messages, correspondence and consignments for guests? ","
Messages, correspondence and consignments for guests are handed with due care. The hotel will take care of the delivery, storage and (if requested)
forwarding at the client’s costs. The client has no right to claim for compensation except in the case of intent or gross negligence.",46,"[' mail packages ', ' parcels for visitors ', ' are handled carefully. The hotel takes charge of delivering ', ' storing ', ' forwarding them upon request ', "" all at the guest's expense. The guest has no claim to reimbursement "", ' unless there was intent ', ' or severe neglect. \n\nMail ', ' messages ', ' postcards for our guests ', ' will be treated with care. We take responsibility for sending ', ' keeping safe ', ' forwarding if requested ', ' all at your cost. You have no right to demand a refund ', ' except in cases of deliberate intent ', "" or extreme negligence. \n\nOur guests' mail "", ' correspondence ', ' parcels are handled thoughtfully. The hotel is responsible for delivering ', ' storing ', ' forwarding them (if asked) ', "" all at the guest's expense. The guest has no grounds to claim compensation "", ' unless there was intent ', ' gross carelessness. \n\nFor our guests, we take care of their mail ', ' messages ', "" packages. We'll deliver "", ' store ', ' forward them if requested ', "" all for your cost. You won't be able to claim a refund "", "" unless it's due to intent "", ' or extreme negligence. \n\nMail and parcels for hotel guests ', "" are handled with care. We're responsible for delivering "", ' storing ', ' forwarding them (if asked) ', "" at the guest's expense. The guest can't claim compensation "", ' except in cases of deliberate intent ', ' gross neglect. \n\nGuest mail ', ' correspondence ', "" packages will be handled thoughtfully by us. We'll deliver "", ' keep safe ', ' forward them if requested (', "" all at your cost). You won't have a right to demand a refund "", "" unless there's been intent "", ' extreme carelessness. \n\nOur hotel takes care of guest messages ', ' mail ', "" parcels. We're responsible for sending "", ' storing ', ' forwarding them (if asked) ', "" all for the guest's expense. The guest has no claim to compensation "", ' unless it was due to intent ', ' gross negligence. \n\nGuest communications ', "" are handled carefully by us. We'll deliver "", ' keep safe ', ' forward them if requested (', "" at your cost). You won't be able to claim a refund "", ' except in cases of deliberate intent ', "" extreme carelessness. \n\nFor our guests, we're responsible for their mail "", ' messages ', "" packages. We'll deliver "", ' store ', ' forward them (if asked) ', "" all at the guest's expense. The guest has no right to demand compensation "", ' unless there was intent ', ' gross neglect.']",29,16,"[' \nTo what extent is the facility accountable for the transportation and receipt of messages, mail and deliveries for patrons ', ' \nCan the hospitality business be held accountable for delivering messages, letters and shipments to the rooms of its guests ', ' \nIs it a duty of the hotel to deliver notes, communications and packages for its customers ', ' \nWhat liability does the establishment have regarding the delivery of messages, letters and parcels to guest accommodations ', ' \nTo what extent is the lodging responsible for providing message services, postal correspondence and consignments to visitors ', ' \nCan the establishment be expected to handle message transmission, written communication and parcel deliveries for its guests ', ' \nDoes the hotel have a responsibility to provide message delivery, mail forwarding and package receipt for patrons ', ' \nIs it an expectation of the facility that messages, letters and shipments will be delivered promptly to guest rooms ', ' \nWhat accountability does the hospitality business have regarding the delivery of notes, correspondence and packages to visitor suites']"
47,"
What are the conditions under which a client can claim compensation for the handling of their messages, correspondence and consignments?","
Messages, correspondence and consignments for guests are handed with due care. The hotel will take care of the delivery, storage and (if requested)
forwarding at the client’s costs. The client has no right to claim for compensation except in the case of intent or gross negligence.",47,"[' mail packages ', ' parcels for visitors ', ' are handled carefully. The hotel takes charge of delivering ', ' storing ', ' forwarding them upon request ', "" all at the guest's expense. The guest has no claim to reimbursement "", ' unless there was intent ', ' or severe neglect. \n\nMail ', ' messages ', ' postcards for our guests ', ' will be treated with care. We take responsibility for sending ', ' keeping safe ', ' forwarding if requested ', ' all at your cost. You have no right to demand a refund ', ' except in cases of deliberate intent ', "" or extreme negligence. \n\nOur guests' mail "", ' correspondence ', ' parcels are handled thoughtfully. The hotel is responsible for delivering ', ' storing ', ' forwarding them (if asked) ', "" all at the guest's expense. The guest has no grounds to claim compensation "", ' unless there was intent ', ' gross carelessness. \n\nFor our guests, we take care of their mail ', ' messages ', "" packages. We'll deliver "", ' store ', ' forward them if requested ', "" all for your cost. You won't be able to claim a refund "", "" unless it's due to intent "", ' or extreme negligence. \n\nMail and parcels for hotel guests ', "" are handled with care. We're responsible for delivering "", ' storing ', ' forwarding them (if asked) ', "" at the guest's expense. The guest can't claim compensation "", ' except in cases of deliberate intent ', ' gross neglect. \n\nGuest mail ', ' correspondence ', "" packages will be handled thoughtfully by us. We'll deliver "", ' keep safe ', ' forward them if requested (', "" all at your cost). You won't have a right to demand a refund "", "" unless there's been intent "", ' extreme carelessness. \n\nOur hotel takes care of guest messages ', ' mail ', "" parcels. We're responsible for sending "", ' storing ', ' forwarding them (if asked) ', "" all for the guest's expense. The guest has no claim to compensation "", ' unless it was due to intent ', ' gross negligence. \n\nGuest communications ', "" are handled carefully by us. We'll deliver "", ' keep safe ', ' forward them if requested (', "" at your cost). You won't be able to claim a refund "", ' except in cases of deliberate intent ', "" extreme carelessness. \n\nFor our guests, we're responsible for their mail "", ' messages ', "" packages. We'll deliver "", ' store ', ' forward them (if asked) ', "" all at the guest's expense. The guest has no right to demand compensation "", ' unless there was intent ', ' gross neglect.']",29,16,[]
48,"What does ""unilateral"" mean in this context?","
Alterations or supplements to the contract, the acceptance of the order or the Terms and Conditions for Hotel Accommodation must be in writing. Unilateral
alterations or supplements through the client are ineffective.",48,"[' Must be made in written form ', ' All modifications or additions require a signed document ', ' Amendments by one party are not binding ', ' The agreement can only be changed with a written confirmation ', ' Client-initiated changes are invalid ', ' Contract modifications must be confirmed in writing ', ' Any unilateral changes are considered null and void ', ' Changes must be documented in writing for them to be effective ', ' Written confirmation is required to validate any contract amendments']",30,16,"['\n2. Imposing own will ', '\n3. No mutual agreement ', '\n4. Unbalanced ', '\n5. One-person decision ', '\n6. Not reciprocal ', '\n7. Solely on one side ', '\n8. Without consent ', '\n9. Self-imposed ', '\n10. Non-consensual ', '']"
49,Where does the payment for the hotel stay take place?,"
Place of fulfillment and payment is seat of the hotel.",49,"['\nPayment will be made in designated spot ', '\nVenue for payment arrangements is hotel counter ', '\nCounter location is where you pay bill ', '\nAt the front desk, payments are processed ', '\nFulfillment and payment occur at designated location ', ""\nHotel's main office handles all financial transactions "", '\nLocation of bill settlement is hotel reception ', '\nPayment will be accepted in specific hotel area ', '\nSettlement place is located near check-in counter ', '']",31,16,[]
50,What is the term for the location where a legal case is heard and decided?,"
Exclusive place of jurisdiction is seat of the hotel.",50,"[""\n3. The law recognizes the hotel as its sole territorial domain.\n4. All disputes will be resolved in accordance with local laws at the hotel.\n5. Any claims or grievances must be brought before a court located within the hotel premises.\n6. Exclusive jurisdiction is conferred upon the hotel's physical address.\n7. The seat of the hotel constitutes the exclusive forum for resolving legal matters.\n8. Territorial jurisdiction is vested solely in the hotel as its designated location.\n9. All disputes will be heard and decided by a court situated at the hotel.\n10. The law declares the hotel to be the sole and exclusive venue for any litigation or arbitration.""]",32,16,"[' Courthouse\nWhere are civil disputes adjudicated ', ' Tribunal\nIn what setting do lawsuits take place ', ' Courtroom\nWhat space hosts judicial decision-making processes ', ' Chamber\nThe site of trials by jury ', ' Jury room\nA hall where judges preside over cases ', ' Bench\nThe building housing the trial process ', ' Courthouse\nA structure containing a courtroom ', ' Building\nWhere arguments are presented and verdicts are reached ', ' Judicial forum']"
51,What laws does this text state do not apply?,"
It applies German law. UN-sales law and the law of conflicts do not apply.",51,"[' UN sales law is inapplicable ', ' conflict of laws does not govern ', ' German legislation takes precedence ', ' this contract is subject to German jurisdiction ', ' the Uniform Commercial Code does not apply ', ' German law has supremacy ', ' laws of conflict do not apply to this agreement ', ' this contract shall be governed by German legal norms ', ' only German legislation will prevail']",33,16,[]
