;question;answer;question_index;answer_reformulate;answer_index;document_index;question_reformulate
56;What is the maximum amount of euros that can be used for payment?;"The payment may not exceed the amount of 1,000 euros and, given that the rights
must be exercised in accordance with the requirements of good faith, bills must be used
that are appropriate to the amount to pay, meaning that the Hotel reserves the right to
refuse high denomination bills if the amount to be paid is much lower.";56;"[' \nThe settlement may not exceed one thousand euros; as a result of this, lawful proceedings will be carried out in accordance with the principles of good faith; consequently, we only accept suitable banknotes ', '\nNo amount exceeding one thousand euros can be paid and rights should be exercised honestly; therefore, we use proper banknotes for payments that need to be made ', ' \nThe maximum payment allowed is one thousand euros and we have the right to act with fairness in all dealings; hence, we will not accept large denomination notes if the amount owed is significantly less ', '\nSettlement cannot surpass one thousand euros, so we exercise our rights with integrity and honesty; therefore, we use bills that are suitable for the payment, thus declining excessive notes when the sum paid is lower ', ' \nOne thousand euros is the maximum amount to be paid and since we act fairly in all dealings, high denomination banknotes will not be accepted if the amount owed is less than what would warrant such notes ', '\nPayment may reach a maximum of one thousand euros and rights must be exercised with integrity; consequently, we decline excessive notes when the sum owed is less than the value that justifies their use ', ' \nThe payment cannot exceed one thousand euros and our rights will be exercised in accordance with good faith; therefore, we only accept suitable banknotes for payments ', '\nOne thousand euros is the maximum amount to pay and since we exercise our rights fairly, large denomination notes are not acceptable if the sum owed does not warrant their use ', '\nThe payment may reach a maximum of one thousand euros and we will act fairly in all dealings; hence, we decline high value notes when the amount paid does not justify such denominations ', '']";53;9;[' The maximal euro sum permitted for purchase. ', ' The greatest allowable euro amount for commerce. ', ' Maximum euro allowance for spending. ', ' Highest euro limit for transactions. ', ' Greatest euro value for payment. ', ' Maximal euro amount for exchange. ', ' The greatest euro sum approved for use. ', ' What is the topmost euro quantity allowed?']
57;What is the minimum amount of euros that can be used for payment?;Payments with more than 50 coins of euros will also not be accepted.;57;['\nAny sum over €50 will not be processed ', '\n Payments in excess of €50 will be rejected ', '\nFifty euros is the maximum payment threshold ', '\nWe do not accept payments above €50 ', '\nAmounts above 50 euros are not acceptable ', '\n€50 is our upper payment limit ', '\nAny transactions over €50 will fail ', '\nExceeding fifty euros will trigger a payment decline ', '\nMore than fifty euros cannot be paid ', ''];54;9;"['\nAt what point does a purchase become eligible to be paid in euros? ', '\nWhat is the lowest monetary unit that can be used to settle transactions in euros? ', '\nCan you buy something using just one euro note? ', '\nIs it possible to pay with the least amount of euro banknotes? ', ""\nWhat's the smallest euro value that can be utilized for a transaction? "", '\nAt what minimum euro value is a purchase considered valid for payment? ', ""\nWhat's the smallest amount in euros required for making payments? "", '\nCan you make a payment using only one single euro? ', '\nIs it feasible to pay with the bare minimum of euro currency?']"
58;What are the consequences of not paying the contracted services as agreed upon?;"
Users are obligated to pay the amount of contracted services when presented
with the bill or in accordance with the agreed terms.";58;['Clients are accountable for full payment upon receipt of billing statement.\n', 'Customers must fulfill financial obligations according to the predetermined schedule.\n', 'Users are expected to pay for rendered services once notified by the service provider.\n', 'Payers are responsible for reimbursement upon presentation of a valid invoice.\n', 'Subscribers are obligated to settle their account in accordance with the agreed-upon terms.\n', 'Clients will be held accountable for payment at the time specified in the contract.\n', 'Service users must reimburse the supplier according to the established protocol.\n', 'Parties involved are required to fulfill financial commitments when due.\n', 'Users must compensate the service provider upon receiving a notification of outstanding balance.'];55;9;['\n Failure to meet financial obligations for services rendered ', '\nThe impact of unfulfilled payment commitments for services provided ', '\nConsequences arise from non-payment of service fees ', '\nWhat occurs when payment for services is neglected? ', '\nNon-compliance with payment terms leads to what outcomes? ', '\nEffects of neglecting to pay for contracted services ', '\nFinancial repercussions of failing to honor payment agreements ', '\nThe outcome of not settling payment for provided services ', '\nResultant damages from non-payment of contractual services ', '']
59;What happens if a guest consumes food from the minibar but doesn't see the price list?;"
Any food or other goods found in the Hotel room (for example the contents of the
minibar, towel, bathrobe), which you consume or take with you when leaving the room
will be charged the equivalent amount as shown on the price list available in each room
or in the Hotel reception.";59;['\n\nItems from the mini-bar and other amenities found in your room that are taken without payment will be billed accordingly based on price lists available in-room or at the front desk ', '\n\nAll food, drinks, and other personal items retrieved from the minibar or room during your stay will be added to your bill according to prices listed in each room or displayed at reception ', '\n\nAny beverages, snacks, or commodities found within your hotel quarters (e.g. mini-bar contents) taken without payment will result in a charge equal to the price listed ', '\n\nFoodstuffs and other items consumed from the minibar or retrieved from the room during your stay will be subject to an additional fee based on the prices displayed in each room or reception ', '\n\nWhen departing, any hotel amenities (e.g. towels, bathrobes) or food/drinks taken from the mini-bar without payment will incur a corresponding charge according to listed prices ', '\n\nFood and other items removed from your hotel quarters (for example contents of the minibar, towels) when leaving the room will be billed the equivalent price per item as shown in each room or at reception ', '\n\nAll consumables and commodities found within the hotel quarters (e.g. mini-bar contents), taken without payment, will result in a charge equal to the listed prices displayed in each room or reception area ', '\n\nAny items from the minibar, towels, or other room amenities removed without payment will be billed according to the price list shown in your room or at reception ', '\n\nFood and beverages consumed from the hotel mini-bar, as well as any other items taken from the room during your stay, will incur a fee equal to the prices listed per item in each room or displayed at reception ', ''];56;9;"[""How do tourists behave when they consume items from the hotel's mini-bar without checking the prices beforehand?\n"", ""Can guests be held accountable for consuming food and drinks from the minibar if they didn't see the price list?\n"", ""What are the consequences for visitors who take items from the hotel's mini-bar but don't look at the price chart first?\n"", 'How do hotels handle situations where guests eat from the minibar without seeing the prices beforehand?\n', ""Can a guest be penalized for consuming food and drinks from the hotel's mini-fridge if they didn't see the price list?\n"", ""What happens to visitors who consume items from the minibar but don't check the prices first?\n"", 'How do hotels deal with situations where guests take food and drinks from the mini-bar without seeing the price chart?\n', ""Can a guest be charged for consuming food and drinks from the hotel's mini-fridge if they didn't see the price list?\n"", 'What are the repercussions for guests who consume items from the minibar without looking at the price list first?']"
60;What are the consequences if a Client is found to have consumed or taken food or goods from their room without authorization?;"
In the event that a Client leaves their room and said food or goods are not found
in the room, it shall be deemed that these were consumed or taken by the client.";60;"[' If a patron vacates their quarters without their provisions ', ' When a customer departs and their refreshments are missing ', ' In the case of a Client departing and finding no grub in their chamber ', ' Should a visitor depart without locating their fare ', "" If a Guest leaves their abode and we can't locate their victuals "", "" Upon a Client's departure and absence of sustenance in their lodgings "", ' If an individual vacates and finds no comestibles in their quarters ', ' When a patron exits and their provisions are unaccounted for ', ' In the event that a client departs without finding their refreshments']";57;9;"[""\n\nWhat repercussions occur when a guest takes something that doesn't belong to them from their accommodations? "", '\n\nWhat are the outcomes for a consumer found to have pilfered foodstuffs or merchandise from their lodgings without authorization? ', ""\n\nHow do hotels handle clients who take something they shouldn't from their room? "", '\n\nWhat penalties apply to individuals who take unauthorized items from their hotel suite? ', ""\n\nWhat happens when someone takes something that doesn't belong to them and stores it in their lodging area? "", '\n\nWhat are the repercussions for taking an item without permission while residing at a commercial establishment? ', ""\n\nHow does a business respond if a customer is caught removing something they shouldn't have taken from their private quarters? "", '\n\nWhat outcomes occur when someone consumes or takes items that belong to someone else and stores them in their room? ', '\n\nWhat happens to individuals who are found to have removed unauthorized items from their hotel accommodations?']"
61;Does the hotel have to present the bill at the end of the stay if the total amount is less than 600 euros?;"The bill can be presented by the Hotel before the end of the stay if during this
period the services enjoyed (either accommodation, extras or both) meet or exceed the
sum of 600 euros.";61;"[' The hotel has the authority to present the bill during the stay if the aggregate cost of the accommodations and supplementary services equals or exceeds six hundred euros.\n', ' If the combined expenses for room and additional features amount to six hundred euros or more, a charge may be issued at any time before departure.\n', ' A statement will be presented by the Hotel prior to check-out only in cases where total expenditure on services (accommodation, amenities or both) has reached six hundred euros.\n', "" The hotel can deliver a bill during the guest's stay if the overall cost of the room and additional features exceeds six hundred euros.\n"", ' If the aggregate value of the services provided equals or surpasses six hundred euros, the Hotel may present the bill prior to departure.\n', ' A bill will be presented by the Hotel prior to check-out only in cases where total expenditure on lodging and supplementary amenities has reached six hundred euros.\n', "" The hotel reserves the right to issue a charge during the guest's stay if the overall cost of room and services amounts to six hundred euros or greater.\n"", ' If the combined expenses for accommodations, services, and extras sum up to six hundred euros or more, the Hotel will present the bill at any time before check-out.\n', ' Prior to departure, the hotel may issue a statement only in cases where total expenditure on the room and amenities equals or exceeds six hundred euros.']";58;9;[' Is it obligatory to submit an account when the entire expenditure does not exceed 600 euros ', ' Must hotels issue a bill for overnight stays with a cumulative value below 600 euros ', ' Does one have to receive a statement at the end of each stay if the total cost is less than 600 euros ', ' Are hotel charges subject to invoicing only if they exceed 600 euros ', ' Should an invoice be issued by the hotel when the aggregate expenses are beneath 600 euros ', ' Is it mandatory for hotels to present a final account when the overall expenditure does not surpass 600 euros ', ' Does one have to be presented with an invoice by the establishment at the end of each stay if the total cost is less than 600 euros ', ' Must a bill be issued by the hotel for stays whose cumulative expense is below 600 euros ', '']
63;What is the consequence for a client who leaves the hotel before the end of their contracted stay?;"
The departure of the client before the end of the contracted stay shall not exempt
the client from paying the full amount for all reserved days and contracted services.
If a client intends to leave the establishment with a wholly or partially unpaid bill,
the Hotel will be entitled to request the assistance of the authorities.";63;"[""\nClient's premature departure from premises shall not excuse non-payment of full invoice for all reserved days and contracted amenities "", '\nEarly check-out does not discharge client from obligation to pay in full for all booked nights and associated services ', '\nPremature departure does not release client from liability for unpaid portion of bill ', '\nNo early exit excuses patron from paying in full for all contracted services and reserved days ', ""\nClient's sudden departure shall not exempt them from payment of entire invoice for all services & days booked "", '\nEarly check-out does not excuse non-payment of bill for all reserved periods and contracted services ', '\nPremature departure does not relieve client of responsibility to pay in full for all booked periods & related amenities ', '\nCheckout before contract end does not discharge client from obligation to pay full invoice for all services & days booked ', ""\nClient's premature exit shall not exempt them from paying entire bill for all reserved periods and contracted services "", '']";60;9;"['  How does an early departure by a guest affect their contractual obligations?\n', '  What happens when a customer checks out prematurely from their booked accommodation?\n', '  Can you tell me about the implications for a hotel guest who departs before their intended check-out time?\n', ""  In what ways does an early exit impact a client's agreement with the hotel management?\n"", ""  How does a guest's decision to leave early affect their financial obligations to the hotel?\n"", ""  What are the repercussions of a customer's decision to depart prematurely from their booked stay?\n"", '  Can you explain the consequences for a client who terminates their stay ahead of schedule?\n', '  How might an early departure by a guest influence their relationship with the hotel staff?\n', ""  In what ways does a guest's decision to leave before the end of their contracted stay impact their overall experience?""]"
64;What is the purpose of requesting an advance of payment by credit card according to the text?;"
The Hotel can request advance of payment by credit card for the contracted
services, in accordance with the applicable law, of both the full amount of the
reservation including taxes and tourist tax that may apply, as well as for extras.";64;['\nFull reservation fees, including taxes and tourist tax, must be prepaid by card ', '\nPayment in advance by credit card is mandatory for contracted services ', '\nCredit card prepayment is necessary for the full amount of the booking ', '\nThe hotel requires a prior payment by credit card for all services ', '\nPrepaid credit card payments are necessary for the entire reservation amount ', '\nPrior payment by credit card is required for booked and additional services ', '\nA prepaid payment via credit card is necessary for taxes and tourist tax included ', '\nAdvance payment by credit card is mandatory for all extras and taxes ', '\nThe hotel requires a prior payment by credit card, including tourist tax ', ''];61;9;[' The reason for necessitating prepayment through a credit card according to the provided information\n', ' In what way does the request for credit card prepayment serve its intended purpose\n', ' According to the text, what motivates the requirement of an advance payment by credit card\n', ' How does the demand for prepaid transaction via credit card align with the stated objectives\n', ' What drives the need for requesting a payment in advance using a credit card as described in the passage\n', ' The rationale behind requiring a credit card prepayment is it to fulfill what specific goal\n', ' As per the text, what lies at the heart of necessitating an advance payment by credit card\n', ' Why does the request for prepaid transaction via credit card have to be made according to the provided information\n', ' In the context of the passage, what justifies the requirement of a prepayment through a credit card']
65;What constitutes negligence in the context of the guarantee?;"
This guarantee may be extended to damages or malfunctions that occur in the
fixtures, furniture or other elements of the establishment due to negligence or misuse.";65;"["" The warranty covers damage or malfunction caused by owner's recklessness.\n"", ' This coverage extends to fixtures, furnishings, and other aspects of the premises harmed through carelessness.\n', ' Liability for damages resulting from negligence or improper use of items is included in this guarantee.\n', ' Damage or failure to equipment, furniture, or other parts of the building due to mismanagement can be covered by this warranty.\n', "" This protection includes damage caused by user's lack of attention or misuse of appliances and fixtures.\n"", "" The warranty may cover damages resulting from owner's negligence when using the premises' facilities.\n"", "" Malfunctions or damage to components, fittings, and equipment as a result of owner's carelessness are protected under this guarantee.\n"", "" This coverage extends to damages caused by the establishment's occupants due to lack of maintenance or misuse.\n"", ' Negligence or improper use of fixtures and furniture may be covered under this warranty if resulting in malfunction or damage.\n', "" Damage or failure of items, equipment, and other features within the premises can be insured against due to owner's negligence.""]";62;9;"["" \nIn what ways does an individual's failure to act responsibly impact their warranty coverage "", '\nHow does one define reckless behavior within the framework of a guarantee ', '\nWhat constitutes inadequate maintenance in terms of warranty claims ', '\nUnder what circumstances would one be deemed irresponsible by the warranty provider ', ""\nHow does an individual's lack of diligence affect their warranty eligibility "", '\nWhat specific actions or omissions would be considered negligence under the warranty terms ', '\nIn what situations is it determined that a person has not acted with sufficient care regarding their warranty ', '\nHow do insurance companies define and apply the concept of negligence in the context of guarantees ', '\nWhat kinds of behavior are deemed reckless and therefore void a warranty claim ', '']"
66;What is the purpose of asking a client for a credit card number by the hotel?;"
To such effects, the Hotel can ask the client on arrival, or when making their
reservation, for a credit card number where, in the case of non-payment of a bill, they
can be charged for the same.";66;"[' Prior to accommodation, hotels can solicit credit card details as a precautionary measure against potential unpaid bills.\n\n', ' Upon arrival, the hotel may ask guests for their credit card numbers as a standard procedure to cover any outstanding charges.\n\n', ' To prevent loss of revenue, hotels often require clients to provide payment information in advance or upon check-in.\n\n', "" For security purposes, establishments can request clients' bank account details prior to providing accommodation services.\n\n"", ' As a precautionary measure against non-payment, hotels may request clients to supply credit card numbers when making reservations.\n\n', ' Hotels often ask guests for their payment information at the time of booking to secure any outstanding charges.\n\n', "" To avoid financial disputes, hotels can request clients' payment details upon arrival or before providing accommodations.\n\n"", ' Prior to service provision, establishments can solicit payment information from clients as a standard procedure.\n\n', ' For protection against potential losses, hotels may require clients to provide credit card numbers when making reservations.']";63;9;"[' Is it solely for securing payment or does it serve another intent entirely? ', "" Can hotels access funds from a guest's account without explicit permission? "", "" How do hotels justify collecting a client's financial information on arrival? "", ' Does this practice facilitate the processing of deposits for incidentals? ', "" What measures are in place to safeguard clients' credit card data? "", ' Is there an inherent assumption that guests will not cancel their reservations without proper notice? ', ' Would providing credit card details be considered an implicit agreement to pay any outstanding charges? ', ' In what circumstances would a hotel refuse to accept a payment method other than credit cards for incidentals or damages?']"
67;What types of extra services may be subject to additional payment?;"
Such a request may be made even for accommodation that is pre-paid or
comped, to ensure payment for extra services that may be used, as well as to cover
damages and malfunctions.";67;"['\nThis request can also be submitted for rooms that have already been prepaid or are free of charge ', '\nA supplementary payment may be required even if the accommodation is pre-paid or complimentary, in order to compensate for any damage or malfunction ', '\nFor instance, a request for extra compensation may be made even for paid accommodations or those that were provided at no cost ', ""\nEven when an accommodation has been prepaid, it's still possible to request payment for services used beyond what was originally compensated "", '\nA supplemental fee might be required, even for complimentary stays, to cover any damages or malfunctions ', ""\nWhen requesting a refund isn't feasible, making an additional charge can be made even for pre-paid accommodations or those that are free of charge "", '\nExtra costs may also be requested even if the accommodation was prepaid or provided at no cost to you ', '\nRequesting extra compensation is possible, even if the accommodation has been paid in full or was given complimentary ', '\nEven when an accommodation has been fully compensated, a supplementary payment request can still be made to cover damages and malfunctions ', '']";64;9;[' \nWhich amenities or features are chargeable on top of the main service ', ' \nCan you identify the premium components that require an additional fee ', ' \nAre there any add-ons or extras that customers must pay for ', ' \nWhat optional features come with a higher price tag ', ' \nWhich value-added services necessitate supplemental payments ', ' \nCan you list the supplementary services that incur extra fees ', ' \nHow do service providers monetize their additional offerings ', ' \nAre there any premium tiers of service that require an upgraded payment ', ' \nWhat are the supplementary services that clients may choose to purchase separately ', '']
68;What is the purpose of the breakage deposit mentioned in the text?;"
The Hotel reserves the right, in the event of any damages, malfunction or theft in
the room or any other area of the hotel by the customer, to use the breakage deposit
and/or claim this compensation.";68;"[' \nIn case of damage or malfunction in your room or elsewhere on premises, we ', ' \nReserve the right to utilize security deposit for damages incurred ', ' \nAny losses or damages caused during your stay will result in a charge from us ', ' \nWe can use the breakage deposit for compensation if any mishaps occur ', ' \nThe Hotel reserves the authority to deduct breakage costs from your account ', "" \nIf you cause damage to property, we'll claim it back using your security payment "", ' \nAny harm done to hotel belongings will be covered by your safety fund ', ' \nIn cases of theft or destruction, we can withdraw compensation from your deposit ', "" \nYou're liable for any losses or damages caused during your stay at our establishment "", '']";65;9;"[' What is the role of the damage compensation fund alluded to in the text?\n\n', ' To what end is the cash held as a guarantee for damages?\n\n', "" What's the importance of the collateral money referred to in the document?\n\n"", ' In what way does the payment for potential breakages function within the narrative?\n\n', ' Can you interpret the function of the security fee mentioned in the passage?\n\n', ' For what purpose is the deposit for possible damage taken into consideration?\n\n', "" What's the significance of the amount reserved as a precaution against breakage?\n\n"", ' How does the provision for potential losses fit into the overall context of the story?\n\n', "" What's the role of the money set aside to cover any mishaps?""]"
69;Is this a common practice in the hotel industry?;"
The Hotel will also be able to use the client’s credit card number to charge or
preauthorise the amount of the first night contracted, even days before the client's
arrival, in order to verify the validity of the card.";69;"[""\nThe Hotel will also be able to use the guest's credit card details to validate payments "", '\nWe may charge a security deposit on your credit card prior to check-in ', ""\nWe can preauthorise payment for the first night's stay using your credit card "", ""\nThe hotel reserves the right to charge initial fees from client's card in advance "", '\nBefore arrival, we will verify and hold payment for the first night using your card ', '\nOur Hotel may require a security deposit on your credit card before check-in date ', ""\nWe can utilise guest's credit card details to secure payment prior to stay "", '\nThe hotel has the right to preauthorise your credit card for initial lodging fees ', ""\nWe will be able to validate payments and charge the first night using client's credit card "", '']";66;9;"[' \nIs there a standard policy in place across various establishments concerning this issue ', ' \nHow do hospitality professionals usually address this concern within their facilities ', "" \nCan you tell me if there's a widely accepted protocol for managing such scenarios in hotels "", ' \nDo hoteliers frequently encounter difficulties related to this problem ', ' \nWhat are the industry norms regarding this aspect of hotel operations ', ' \nIs it common knowledge among hotel staff that they should handle such cases in a particular way ', ' \nAre hotels often required to address this issue as part of their customer service ', ' \nDoes this situation frequently arise during peak tourist seasons in hotels ', "" \nCan hotels' policies be considered comprehensive if they cover all aspects including this one "", '']"
70;What is the amount of the security deposit required if a card cannot be provided?;"If a card cannot be provided, prepayment for the stay and a security deposit of
500 euros will be required, as well as upfront payment for any extra services requested.
Hotel rooms should be used based on the number of nights booked.";70;"[' A card cannot be provided; therefore, we require a deposit of 500 euros prior to your stay, along with prepayment for any supplementary services you may request.\n', ' If a credit card is not available, the guest must pay in advance for their accommodation and leave a security deposit of 500 euros; they must also prepay for any extra services requested.\n', ' Without a card to provide, we will need an upfront payment for your stay as well as a guarantee of 500 euros, plus any additional fees incurred.\n', ' If no credit card is available, then the guest will be required to pay in full prior to their stay and leave a deposit of 500 euros; they must also prepay for all requested services.\n', ' For those who are unable to provide a credit card, we require an advance payment for your accommodations as well as a guarantee of 500 euros; any additional fees incurred must also be prepaid.\n', ' If you cannot supply a credit card, then we will need you to make an upfront payment for your stay and leave a deposit of 500 euros, in addition to prepayment for all requested services.\n', ' In the absence of a credit card, guests are required to pay in full prior to their stay, as well as leave a security deposit of 500 euros; they must also prepay for any additional services selected.\n', ' Without a card, an advance payment will be necessary for your accommodations and a guarantee of 500 euros; prepayment for all requested services is also mandatory.\n', ' If no credit card is provided, then we require an upfront payment for your stay, along with a deposit of 500 euros and prepayment for any additional fees incurred.']";67;9;"[' \nHow much is the holding fee when no debit/credit card can be presented ', "" \nWhat's the non-refundable advance payment when a card isn't available "", "" \nCan I get a refund if I don't have a suitable payment method "", "" \nWhat's the upfront charge for no acceptable card "", ' \nIs there an additional payment needed without a working credit card ', "" \nHow much is required as collateral if an acceptable card can't be produced "", "" \nWhat's the non-optional prepayment when no valid card is available "", "" \nCan I get a payment plan if I don't have a usable card "", ' \nHow much extra must be paid for no functioning payment method ', '']"
72;Can availability of rooms be guaranteed on dates of maximum occupancy?;"
However, on dates of maximum occupancy, when there is a higher number of
check-ins and check-outs, it is possible that not all rooms will be available at this schedule
due to reasons of availability and cleaning times, which can lead to a delay of up to four
hours in making the accommodation unit available to the user.";72;[' When maximum capacity is reached ', ' During periods of high occupancy ', ' At busy times when all spaces are filled ', ' Due to heavy demand and limited space ', ' In cases where all rooms are booked ', ' On dates with maximum bookings ', ' Because of a large volume of check-ins and check-outs ', ' As the hotel reaches its full capacity ', ' On days when every room is taken ', ' When the accommodation is at maximum usage'];69;9;[' \nMay I request assurance that accommodations will be available during high-demand times? ', ' \nCan we secure a promise of room availability on dates of highest usage? ', ' \nIs there a guarantee of hotel rooms being available on the most crowded days? ', ' \nWill you commit to reserving rooms on dates of maximum capacity? ', ' \nCan we count on having access to rooms on peak occupancy days? ', ' \nAre there assurances that accommodations will be reserved for high-demand periods? ', ' \nMay I inquire about guarantees for room availability during maximum usage times? ', ' \nIs it possible to confirm the reservation of rooms on the most crowded dates? ', ' \nWill you provide a guarantee of accommodation availability on days of highest demand?']
73;What constitutes exceptional circumstances that could delay room availability?;"
Availability may also be delayed in the case of exceptional circumstances which
prevent, for reasons beyond the Hotel’s capabilities, having the room for the
corresponding guest at the time fixed for the beginning of the occupation under the
normal rules of occupation.";73;"[' Room availability could be put on hold ', ' Delays in availability may occur ', ' Occupancy times might get pushed back ', ' Room readiness could take longer than expected ', "" The hotel's ability to prepare a room on time might be hindered "", "" Exceptions beyond the hotel's control could slow down check-in "", ' In unforeseen circumstances, rooms might not be ready on schedule ', ' Guests may experience a delay in being able to occupy their assigned room ', ' Extraordinary situations might prevent timely room access']";70;9;[' Uncommon events which may postpone lodgings ', ' Specific conditions beyond ordinary control that could put off guest check-in ', ' Situations outside the norm that could cause a delay in securing rooms ', ' Circumstances not typically encountered which might impede early arrival at a lodging ', ' Events beyond routine operations that could disrupt normal room availability ', ' Instances unusual enough to potentially hinder timely access to accommodations ', ' Conditions exceptional enough to possibly postpone the granting of lodgings ', ' Specific occurrences not normally anticipated that may cause a delay in the allocation of rooms ', ' Unusual conditions which might cause an unexpected postponement in the provision of accommodation']
74;What happens if a guest fails to communicate their travel plans and arrives after 20:00 hours on the day of their arrival?;"We ask that the guest communicates their time of arrival and travel plans to
enable the Hotel to prepare, and also remember that if you do not arrive at the hotel by
20:00 hours (local time) on the day of your arrival, without prior communication from the
guest, the Hotel will consider the reservation as a “no show” and it will be fully cancelled
automatically, charging 100% or the outstanding amount of the reservation.";74;[' \nTo assist us in preparing for your stay, we require advance notice of your estimated check-in time ', ' \nGuests are asked to notify us of their planned arrival schedule in order to facilitate a smooth welcome ', ' \nPlease inform us of your anticipated arrival details so that we can make the necessary arrangements ', ' \nIn order to avoid any inconvenience, please communicate your travel plans and expected arrival time ', ' \nWe must be notified of your scheduled check-in time to ensure our hotel is prepared for your visit ', ' \nGuests are required to advise us of their planned arrival date and time to enable us to prepare accordingly ', ' \nTo confirm your booking, we request that you provide details of your travel itinerary and estimated arrival time ', ' \nIf you do not notify us of your expected arrival time and fail to arrive by 20:00 hours, the hotel reserves the right to cancel your reservation in full ', ' \nWe kindly ask that you advise us of your planned arrival schedule to avoid any misunderstandings regarding the status of your booking ', ''];71;9;"[' How can hosts manage expectations when guests disregard agreed-upon timelines and show up late in the evening?\n\n', "" What repercussions arise from a guest's failure to communicate travel arrangements, leading to an unexpected nighttime arrival?\n\n"", ' In what ways are hosts affected by visitors who miss the designated check-in time and arrive past 8 PM?\n\n', ' Can a host reasonably be expected to accommodate guests who fail to notify them of late-night arrivals and subsequent changes in plans?\n\n', ' What happens when a guest shows up after dark, without prior notification, and disrupts the evening routine of their hosts?\n\n', ' How do hosts typically respond to last-minute notifications from visitors who failed to communicate earlier, resulting in an 8 PM arrival time?\n\n', ' What protocols should be followed by hosts who receive no advance warning about guests arriving after the designated dinner hour?\n\n', ' In cases where guests neglect to inform hosts about travel arrangements, leading to evening arrivals, what accommodations can be reasonably expected?\n\n', ' Are hosts entitled to anticipate that visitors will notify them in a timely manner and adjust their schedules accordingly, or should they prepare for last-minute changes?']"
75;What is the minimum requirement for the client to keep their reservation?;"
However, the reservation will be kept as long as the client has communicated their
arrival before the time mentioned above.";75;['\n\nWe will maintain the reservation as long as the guest advises us of their estimated time of arrival ', '\n\nAs long as the patron informs us of their expected arrival, we will retain the table ', '\n\nUnless advised otherwise by the customer, the booking will remain in effect ', '\n\nThe accommodation will be held until the client notifies us of their planned arrival time ', '\n\nProvided that the guest advises us of their intended arrival, we shall keep the reservation ', '\n\nAs long as the patron updates us on their expected arrival, the table will be maintained ', '\n\nWe will maintain the booking as long as the customer provides us with their estimated arrival details ', '\n\nUnless cancelled by the client, the reservation will remain valid until their planned arrival time ', '\n\nThe accommodation will remain reserved as long as the guest advises us of their intended arrival ', ''];72;9;"[' To what extent do clients need to meet specific criteria to retain their reservations?\n\n', ' What basic requirements do clients have to satisfy in order to uphold their bookings?\n\n', "" How minimal can a client's obligations be and still preserve their reservation?\n\n"", ' What fundamental stipulations do clients have to comply with to keep their appointments?\n\n', "" Can the client's commitment be considered fulfilled if they meet only the bare minimum requirements?\n\n"", ' To what basic level of fulfillment must clients commit to secure their reservations?\n\n', "" What lowest common denominator can clients' obligations sink to and still maintain their bookings?\n\n"", "" At what minimal threshold do clients' responsibilities need to reside for them to keep their reservations?\n\n"", "" Can the client's duties be reduced to a bare minimum without jeopardizing their booking?""]"
76;What is the minimum number of persons required for a group to have a departure time set by the establishment?;"In the case of groups of 20 or more persons, the establishment may set the
departure time from 10 in the morning.";76;"[' Large gatherings must stipulate a commencement time at half past nine ', "" Establishments accommodating twenty-one or more patrons reserve the right to set a departure time of ten o'clock "", ' For groups numbering over twenty, management reserves authority to mandate an exit by ten am ', ' The establishment may require that large parties leave by 10am ', ' In situations where twenty people or more are present, the venue can choose its own closing hour at ten ', "" At least twenty participants necessitate a predetermined departure time of ten o'clock "", ' The premises is entitled to set a designated leaving time for gatherings of twenty-one individuals ', ' For twenty-one visitors or more, it is permissible for staff to set an exit time of 10am ', '']";73;9;"[' How many individuals must congregate before they can receive a coordinated departure time from an institution?\n', "" What's the minimal participant quota for a gathering to obtain an assigned exit hour from a governing body?\n"", ' At what point does a group become big enough to warrant an official departure time from an establishment?\n', ' How small can a group be and still have a designated leave schedule imposed upon them by an organization?\n', ' Is there a threshold of individuals required before they can receive a collectively agreed-upon exit time from an authority figure?\n', "" What's the bare minimum number of people needed to form a collective that must abide by a pre-set departure hour mandated by a governing entity?\n"", "" How many members does a group need to have before they're compelled to follow a standardized exit schedule set forth by a management team?\n"", ' At what minimal participant count does an organization start dictating a unified leave time for a group?\n', "" What's the least number of attendees required for an event to necessitate an official departure schedule imposed upon them by a governing body?""]"
77;Can you prolong your stay beyond the initial departure date?;"For possible changes, both in occupation as well as an extension of the time
indicated, please ask at reception, keeping in mind that you must immediately inform
Hotel staff should you want to prolong your stay, and always before 12 noon of the
departure date.";77;"[' \nPlease consult hotel staff for possible changes or extensions; notify them promptly ', ' \nFor adjustments to reservation dates or accommodations, please contact reception ', ' \nGuests seeking modifications to their stay duration must inform hotel staff ', ' \nInquire about potential changes or extensions with the reception team ', ' \nAny alterations to your booking require prior notification to the hotel staff ', ' \nTo modify or extend your reservation, kindly request assistance from the reception ', ' \nHotel guests requiring changes or a longer stay should contact the front desk ', ' \nChanges in itinerary or extended stays necessitate advance notice to hotel staff ', ' \nFor any modifications to your stay, including prolonged visits, please ask at reception ', '']";74;9;"[' \nCan I remain in residence longer than planned? ', "" \nIs it feasible to prolong one's sojourn here? "", ' \nCan we renegotiate the duration of my stay? ', ' \nAm I permitted to linger past the scheduled checkout time? ', ' \nWill an extension be granted for my temporary accommodation? ', ' \nMay I ask for an extra few days beyond the originally stated departure date? ', "" \nIs it possible to delay one's exit from this location? "", ' \nCan we discuss a revised departure schedule? ', ' \nAm I entitled to remain here longer than initially agreed upon?']"
